"y","x1","x2","x3","x4"
5.97004663522953,"A","1",1.79734879262384,17.3281119245509
3.47681109931189,"A","2",1.30391732888259,13.3443466383485
8.5846620870543,"B","1",2.13949857206884,30.6031890089303
12.0524253731083,"B","2",3.84044054012645,41.9258208954599
3.26402612253013,"A","1",0.434368207580715,10.8336626940723
2.077134069345,"A","2",-0.201514699740735,9.98512176642799
14.6273273985048,"B","1",3.03992062835517,45.1055857564116
11.0623818820244,"B","2",3.35539375850554,39.5497165168585
6.65872360603421,"A","1",1.4676929762116,18.9809366544821
3.49342439411326,"A","2",0.957890666855454,13.3842185458718
8.84480244248308,"B","1",2.9980318450883,31.2275258619594
12.885994491725,"B","2",3.28830081879619,43.9263867801401
2.9682057107142,"A","1",1.6623496635296,10.1236937057141
4.79588467752851,"A","2",1.94024217242684,16.5101232260684
9.60268413558019,"B","1",2.28714447889027,33.0464419253925
12.3900660249318,"B","2",3.1365794347678,42.7361584598363
-1.87043807683843,"A","1",-1.84383957740021,-1.48905138441223
5.757700606943,"A","2",1.6447587632454,18.8184814566632
9.07922880109202,"B","1",3.9960668309919,31.7901491226208
12.1241424366315,"B","2",4.33149677477703,42.0979418479156
4.65514618953094,"A","1",1.36962644332989,14.1723508548743
0.253608010007257,"A","2",-0.122661780304602,5.60865922401742
12.1918892300392,"B","1",4.13112944591267,39.260534152094
13.1871719573844,"B","2",2.57569320288627,44.6492126977225
4.51389362674986,"A","1",-0.0393420865864884,13.8333447041997
2.3187620537033,"A","2",0.991358863320063,10.5650289288879
7.23858019840126,"B","1",3.7749149673578,27.372592476163
15.0894315537916,"B","2",4.15424337423436,49.2146357290999
2.92297970314236,"A","1",0.542565178634088,10.0151512875417
3.26864717708802,"A","2",0.446436623223624,12.8447532250113
8.96194835202493,"B","1",3.31794930172979,31.5086760448598
13.2214035208769,"B","2",3.23492577062917,44.7313684501045
5.01285154959878,"A","1",2.15340242281917,15.0308437190371
-0.779439339328289,"A","2",-0.235985586025106,3.12934558561211
9.91200766268564,"B","1",2.50805270246273,33.7888183904455
13.1347574843565,"B","2",4.12931570949699,44.5234179624556
4.67433010314807,"A","1",1.42283183082871,14.2183922475554
2.33831938157454,"A","2",1.97042565358463,10.6119665157789
12.1498113676876,"B","1",4.49835272589479,39.1595472824502
13.3688517082412,"B","2",4.43611600288685,45.0852440997789
2.13102040456695,"A","1",-0.532131286177055,8.11444897096068
1.34101964151436,"A","2",2.2372515435487,8.21844713963445
9.17351581400699,"B","1",2.41646309685864,32.0164379536168
15.1743278790359,"B","2",5.78570007921923,49.4183869096862
1.18631694010434,"A","1",1.42696470375664,5.84716065625042
2.88988717861196,"A","2",0.510437273344036,11.9357292286687
10.7197022052146,"B","1",3.14030898503994,35.727285292515
9.18459734423859,"B","2",2.85671750621262,35.0430336261726
5.0832535174358,"A","1",1.47334372850286,15.1998084418459
5.0462130418669,"A","2",1.5321362175366,17.1109113004806
7.61515106477393,"B","1",2.2129485846797,28.2763625554574
11.7687761094036,"B","2",4.80841857246176,41.2450626625686
5.63918563799143,"A","1",1.5019112310565,16.5340455311794
3.25719643233416,"A","2",1.83962830504837,12.817271437602
10.7457219277881,"B","1",4.09202249509634,35.7897326266915
10.7629099795638,"B","2",4.1209147913221,38.8309839509531
2.03297851625579,"A","1",0.941705474952474,7.87914843901389
-0.807826501049696,"A","2",0.96769615859363,3.06121639748073
11.7207185317104,"B","1",3.93367715552681,38.1297244761049
16.0201650539623,"B","2",6.12689965996002,51.4483961295096
7.2743964246054,"A","1",1.75155844370904,20.458551419053
3.4345231212118,"A","2",0.559669497107336,13.2428554909083
6.35572069053359,"B","1",0.65767765537484,25.2537296572806
13.0590745449375,"B","2",4.23589128125345,44.34177890785
7.47133045522923,"A","1",3.85438797909759,20.9311930925501
3.13071038133167,"A","2",1.8432909451512,12.513704915196
12.9365841827315,"B","1",3.51248249601661,41.0478020385557
14.5921122419365,"B","2",5.25102049128705,48.0210693806477
3.75084978858979,"A","1",1.45248265990303,12.0020394926155
1.40842575498823,"A","2",0.432083409774036,8.38022181197176
7.48487689578258,"B","1",1.42691197283185,27.9637045498782
13.8951789819128,"B","2",3.01596606452406,46.3484295565907
4.38977582377659,"A","1",3.56169671542259,13.5354619770638
2.54841113754949,"A","2",0.365894893820471,11.1161867301188
9.10273473978965,"B","1",2.94924857122478,31.8465633754952
12.1374065390229,"B","2",3.44585253371452,42.129775693655
-1.012583766959,"A","1",-1.45723762376235,0.569798959298401
0.764549481175969,"A","2",0.71926737371399,6.83491875482233
9.16665654833328,"B","1",1.4834528315916,31.9999757159999
14.9123578587486,"B","2",6.07849382346255,48.7896588609967
4.17573404180365,"A","1",1.42498861120924,13.0217617003288
2.42250673031348,"A","2",3.13317035597514,10.8140161527524
10.7478713159952,"B","1",1.71546610452125,35.7948911583884
17.0462145472422,"B","2",3.39459308615943,53.9109149133812
0.761256403633087,"A","1",0.343300986181141,4.82701536871941
3.15069250074845,"A","2",1.84558933375486,12.5616620017963
9.71435528118241,"B","1",3.44723999427719,33.3144526748378
13.4083110188382,"B","2",3.31544661229437,45.1799464452116
3.03628236281431,"A","1",0.80986637120531,10.2870776707543
2.32635592139467,"A","2",1.95513274431168,10.5832542113472
8.89833871910264,"B","1",4.00390698548327,31.3560129258463
13.2565354793517,"B","2",4.31954587849467,44.8156851504441
2.17837182866219,"A","1",0.400862055851454,8.22809238878925
4.55429815852409,"A","2",2.13828003008868,15.9303155804578
8.43983401903619,"B","1",1.89280775596174,30.2556016456868
13.3586384668712,"B","2",3.34098628847522,45.0607323204909
1.97786539137778,"A","1",1.02706331051089,7.74687693930667
-3.41245013581984,"A","2",-1.35171706535672,-3.18988032596761
10.715092764297,"B","1",2.60029017340301,35.7162226343129
12.9962752071532,"B","2",3.99930054831209,44.1910604971676
4.02259444165231,"A","1",-0.151768846231584,12.6542266599656
1.07065168438942,"A","2",0.750787754901439,7.56956404253461
9.81896418114762,"B","1",3.75418754449113,33.5655140347543
12.7771073522441,"B","2",3.38169975434368,43.6650576453859
3.61216235135467,"A","1",0.186878003597361,11.6691896432512
6.14566427369884,"A","2",1.94215928506393,19.7495942568772
10.3950727500523,"B","1",3.33286971129767,34.9481746001255
15.1451706353556,"B","2",4.97235117318397,49.3484095248534
3.42796527247674,"A","1",0.427659309757418,11.2271166539442
3.41395188272113,"A","2",-0.568981049800761,13.1934845185307
11.2581327119309,"B","1",5.39444506237224,37.0195185086341
12.4377567080743,"B","2",5.92395678969955,42.8506160993783
1.10094870644053,"A","1",-0.737080606471939,5.64227689545728
4.87628578984219,"A","2",1.02899432128012,16.7030858956213
12.5070807855457,"B","1",2.63841145447641,40.0169938853096
16.5933520164978,"B","2",6.30886329327393,52.8240448395948
2.20000195094787,"A","1",0.166167562131233,8.28000468227488
2.12713835290903,"A","2",0.648958766612523,10.1051320469817
12.4291285821416,"B","1",4.77239134664556,39.8299085971397
10.0548506438066,"B","2",4.32403922116657,37.1316415451358
0.646100524886568,"A","1",0.0925420514051539,4.55064125972776
-2.03177148050713,"A","2",-1.80850187019294,0.123748446782879
10.949597944327,"B","1",2.90754662913293,36.2790350663848
14.5927540638603,"B","2",2.58287973034963,48.0226097532646
3.47657851167532,"A","1",0.149007589657223,11.3437884280208
2.50230877672017,"A","2",-0.874858265293546,11.0055410641284
7.37382053286312,"B","1",3.91474943431999,27.6971692788715
14.2975110307113,"B","2",2.71107401454921,47.3140264737072
2.39106636488476,"A","1",0.380978884862407,8.73855927572344
3.74396523322357,"A","2",1.08624024010249,13.9855165597366
11.7375113140467,"B","1",3.11788478546393,38.1700271537122
13.429760939658,"B","2",4.34642235552304,45.2314262551792
2.64562139584497,"A","1",0.634582960540435,9.34949135002793
2.54748919539844,"A","2",-0.0884005245045847,11.1139740689563
10.581310307546,"B","1",2.47612820335202,35.3951447381105
15.1685496101058,"B","2",4.56725207620941,49.4045190642539
3.26712670897456,"A","1",-0.283057722200199,10.8411041015389
3.33297742694765,"A","2",0.915690479583267,12.9991458246744
8.31782199449224,"B","1",2.9487750579719,29.9627727867814
11.2175430075234,"B","2",2.71315645707325,39.9221032180561
4.49965123870766,"A","1",2.41141444563369,13.7991629728984
5.89821911420629,"A","2",1.90277595062854,19.1557258740951
10.3318294145789,"B","1",2.42039288565742,34.7963905949894
14.6235732584804,"B","2",4.63400616363432,48.0965758203528
1.8583999867253,"A","1",-1.90050919127351,7.46015996814073
0.857373143797207,"A","2",-0.182517770874686,7.0576955451133
9.52198903615731,"B","1",3.83703488429947,32.8527736867775
14.2214618452847,"B","2",2.98806419261271,47.1315084286833
4.21113179238754,"A","1",0.511934966805288,13.1067163017301
4.82355991915623,"A","2",2.17939593464802,16.5765438059749
11.3119907556156,"B","1",4.06559022000018,37.1487778134776
7.80609870045319,"B","2",2.98289040400464,31.7346368810877
3.89758454821883,"A","1",2.87575211599966,12.3542029157252
2.59553208173272,"A","2",0.427475207750463,11.2292769961585
11.075820020971,"B","1",3.81688874172891,36.5819680503304
9.93624104968383,"B","2",2.8007322452996,36.8469785192412
2.94191496699218,"A","1",-0.287797723445512,10.0605959207812
1.70850654956267,"A","2",3.04855917681675,9.1004157189504
7.82618522886986,"B","1",2.10902269645122,28.7828445492877
14.5805936503381,"B","2",5.56461032387552,47.9934247608115
2.99201698159902,"A","1",0.218842043672402,10.1808407558376
1.71731154632049,"A","2",-2.19961943992564,9.12154771116919
9.77195803971927,"B","1",1.8124173503495,33.4526992953263
12.7220433268443,"B","2",3.36018472208077,43.5329039844262
4.5161003761947,"A","1",3.0899427873525,13.8386409028673
2.17484793787482,"A","2",1.58782927538749,10.2196350508996
12.7862806365442,"B","1",4.24845783702063,40.6870735277061
12.8963282093343,"B","2",5.01627811520264,43.9511877024023
1.80251110880991,"A","1",0.81677588493499,7.32602666114377
-0.252299517500392,"A","2",-0.305244658687155,4.39448115799906
13.2152122222221,"B","1",3.48652574183839,41.7165093333331
12.8519326045053,"B","2",3.00245254817898,43.8446382508127
-1.26623272438061,"A","1",-0.375559295441491,-0.0389585385134663
0.153753738666095,"A","2",1.88593706027216,5.36900897279863
11.6967549470757,"B","1",3.61395149283619,38.0722118729816
8.88520229115369,"B","2",2.84131850399696,34.3244854987689
2.31012902943444,"A","1",2.04872084256311,8.54430967064266
4.84874037361767,"A","2",-0.772734192829217,16.6369768966824
7.30504760473018,"B","1",1.42500108271827,27.5321142513524
11.3059037688154,"B","2",3.67799548007795,40.134169045157
2.59748282471844,"A","1",0.419457149894467,9.23395877932425
1.88050399131462,"A","2",1.7679398772087,9.51320957915508
8.82110104877578,"B","1",3.21827517835376,31.1706425170619
15.1248536765541,"B","2",3.69407093234762,49.2996488237298
-1.27329235781405,"A","1",0.178826645225392,-0.0559016587537262
2.91077146644392,"A","2",1.47644511627198,11.9858515194654
10.4076987448006,"B","1",3.46826710031036,34.9784769875215
10.8049461400846,"B","2",3.68129813585448,38.9318707362031
0.340889876432342,"A","1",-1.16173429203623,3.81813570343762
0.938473182754756,"A","2",2.27350121471467,7.25233563861141
6.8426701710045,"B","1",1.3559445635766,26.4224084104108
13.2456244668931,"B","2",4.3164144769983,44.7894987205435
2.00657090916392,"A","1",2.07377415117095,7.8157701819934
4.11587944933217,"A","2",2.15800979607732,14.8781106783972
11.218914218158,"B","1",2.7386732084051,36.9253941235791
12.3602572593413,"B","2",4.84096144790087,42.6646174224191
2.55162765923397,"A","1",0.753161310619129,9.12390638216151
4.89348506061104,"A","2",2.09241942397702,16.7443641454665
10.8593106465341,"B","1",1.92421890057985,36.0623455516817
13.7525072782587,"B","2",2.4113725575238,46.0060174678209
2.26189652330472,"A","1",0.320285826050882,8.42855165593133
3.23117566177535,"A","2",1.41507413095215,12.7548215882608
9.91253354396421,"B","1",3.53940392042323,33.7900805055141
17.1669467937539,"B","2",5.61930049406764,54.2006723050092
5.81901090448629,"A","1",2.86313332717309,16.9656261707671
2.74118618263903,"A","2",-0.825962279694185,11.5788468383337
6.45521560194341,"B","1",3.98633302141441,25.4925174446642
14.544509685431,"B","2",6.21809759914281,47.9068232450345
1.20846488458166,"A","1",0.262919050903451,5.90031572299597
6.13030708947634,"A","2",3.30665120338966,19.7127370147432
15.1737098399178,"B","1",3.56479501561907,46.4169036158027
20.2269009404313,"B","2",7.46529932353281,61.5445622570352
3.74784761205746,"A","1",0.795913235975295,11.9948342689379
1.81620790475417,"A","2",1.58152314750489,9.35889897141002
9.22139445453005,"B","1",1.64836976280506,32.1313466908721
11.3254627121239,"B","2",5.24446357971117,40.1811105090974
6.01066336588877,"A","1",0.91910968773439,17.4255920781331
4.4739074021823,"A","2",1.60283764226824,15.7373777652375
10.189421385802,"B","1",1.24862269956107,34.4546113259249
12.6366735903029,"B","2",5.51614571902397,43.3280166167269
3.29655221955936,"A","1",0.97786144699325,10.9117253269425
3.19688966141042,"A","2",1.64778808882078,12.672535187385
8.75830319033359,"B","1",2.37341508080174,31.0199276568006
14.4687311541193,"B","2",5.15509688175131,47.7249547698864
1.57067130451504,"A","1",0.10750758098388,6.76961113083611
3.35531342770344,"A","2",0.402704237069708,13.0527522264882
9.04517245960908,"B","1",2.49861486468644,31.7084139030618
13.6240475039333,"B","2",3.47145530001597,45.69771400944
3.46956521175194,"A","1",1.77760487945922,11.3269565082047
4.7138617592932,"A","2",0.793857314453274,16.3132682223037
8.55697790092742,"B","1",0.787250709507757,30.5367469622258
14.2605993718933,"B","2",6.59070285336118,47.2254384925438
4.4476550800643,"A","1",2.25556780460386,13.6743721921543
3.69629857367566,"A","2",0.517499787111631,13.8711165768216
6.99194748886238,"B","1",0.402944141379522,26.7806739732697
12.6092906518673,"B","2",4.23972564202594,43.2622975644816
-2.35904439947397,"A","1",-1.34036350420987,-2.66170655873753
2.02289624300467,"A","2",0.996329322829281,9.85495098321121
11.3406123435607,"B","1",3.49825993798356,37.2174696245457
14.7116821873751,"B","2",4.81767811478069,48.3080372497003
0.33697009592657,"A","1",-1.03512428588254,3.80872823022377
5.54905113380018,"A","2",2.7436197622815,18.3177227211204
9.80036794192106,"B","1",1.76589218048891,33.5208830606105
11.6515114128863,"B","2",4.58091513519552,40.9636273909271
3.8019691778541,"A","1",2.36433570889398,12.1247260268498
1.14799790628244,"A","2",-0.962665902821605,7.75519497507785
11.2386358482978,"B","1",4.68009701348825,36.9727260359147
16.9845099392847,"B","2",4.3140554857924,53.7628238542832
0.847938907484121,"A","1",0.631267543687993,5.03505337796189
3.96817487547205,"A","2",1.66797374246802,14.5236197011329
9.22423759748582,"B","1",4.21289238941147,32.138170233966
11.1905860558965,"B","2",3.70258006809187,39.8574065341516
4.92701858240305,"A","1",2.64396331669333,14.8248445977673
4.3259675820836,"A","2",0.0197569485111901,15.3823221970006
11.6884207831723,"B","1",3.41576562195959,38.0522098796134
13.166466237814,"B","2",4.79825563292355,44.5995189707535
1.28303482442536,"A","1",-1.78077413886329,6.07928357862086
2.22328498649974,"A","2",0.156770806684907,10.3358839675994
9.70533973470886,"B","1",3.1050764320679,33.2928153633013
13.2030573921802,"B","2",5.38339107560483,44.6873377412324
2.14153961729182,"A","1",1.396908466739,8.13969508150036
4.88423417614251,"A","2",1.31863625312129,16.722162022742
10.5826197395013,"B","1",4.25364181447114,35.3982873748031
13.2841569738124,"B","2",3.16157682027256,44.8819767371498
3.81140041589429,"A","1",0.603398029016037,12.1473609981463
3.92094054298562,"A","2",1.00865480094305,14.4102573031655
10.5316743506388,"B","1",1.7319370146703,35.2760184415332
10.9106263423964,"B","2",3.10642713435169,39.1855032217514
0.705746113873912,"A","1",-1.01051003006969,4.69379067329739
-0.864498982056483,"A","2",-1.27457891867697,2.92520244306444
10.5473411606521,"B","1",3.01766617035412,35.3136187855652
16.1875507700477,"B","2",4.78613538196319,51.8501218481146
3.13395692518796,"A","1",0.684341958645578,10.5214966204511
3.70196309629191,"A","2",1.02573059918479,13.8847114311006
10.3673747891899,"B","1",3.82509801594722,34.8816994940558
14.8338367879385,"B","2",3.9241033895562,48.6012082910524
3.00088703601464,"A","1",1.43970488318282,10.2021288864351
3.80158645814325,"A","2",2.3401367368814,14.1238074995438
9.77370113794689,"B","1",2.91546070601815,33.4568827310725
13.8568062660212,"B","2",3.81726280447378,46.2563350384508
9.04692900496973,"A","1",3.40977897628102,24.7126296119273
1.42016890027717,"A","2",0.145219802302803,8.40840536066521
11.5265261498524,"B","1",2.34439941517794,37.6636627596458
13.8636962168379,"B","2",4.56291932467094,46.272870920411
6.08425635617582,"A","1",1.46265118526719,17.602215254822
3.44860705591111,"A","2",1.68928403043846,13.2766569341867
12.1966850906578,"B","1",1.85780168444957,39.2720442175787
13.7026521400035,"B","2",3.77312602690926,45.8863651360085
2.43891714638049,"A","1",0.492602966691941,8.85340115131318
1.49143782684368,"A","2",-1.15452301075235,8.57945078442482
11.3609746409441,"B","1",1.84347291468068,37.2663391382658
12.3175723950733,"B","2",4.02590601747259,42.5621737481759
0.893004606447453,"A","1",-0.103710137821977,5.14321105547389
2.0581738819585,"A","2",0.330197291627605,9.9396173167004
8.75824796083474,"B","1",2.37450605537942,31.0197951060034
9.76005460321487,"B","2",1.71837670359534,36.4241310477157
7.15454581227012,"A","1",2.40037935194608,20.1709099494483
5.19225117795073,"A","2",1.84889778305187,17.4614028270817
10.8843870900266,"B","1",4.02426200654293,36.1225290160639
11.2494692932881,"B","2",2.86181621948653,39.9987263038915
3.28470698948124,"A","1",1.17779955602775,10.883296774755
3.1721430785424,"A","2",-0.527535278067214,12.6131433885018
8.84415427382001,"B","1",3.09437878416542,31.225970257168
9.25454745769898,"B","2",3.17684223366423,35.2109138984776
1.73653940571969,"A","1",0.41367593438115,7.16769457372726
0.693043326080812,"A","2",0.456275546125943,6.66330398259395
9.6731517288912,"B","1",2.53222611149926,33.2155641493389
12.1345461289539,"B","2",5.19688380987279,42.1229107094893
0.331571829093717,"A","1",1.58397608422101,3.79577238982492
1.61587703526981,"A","2",0.790991617563371,8.87810488464754
11.6469092737594,"B","1",3.33733768573334,37.9525822570227
14.2057976882675,"B","2",3.72692131243474,47.0939144518421
4.04360545030327,"A","1",1.63950948889633,12.7046530807279
-0.949695201609575,"A","2",-0.21931424604546,2.72073151613702
9.18805816397121,"B","1",1.61211376623559,32.0513395935309
16.8601727648293,"B","2",3.3395769834281,53.4644146355904
3.38727365520567,"A","1",2.5162760506489,11.1294567724936
1.55431943228149,"A","2",0.790680475504996,8.73036663747559
5.63676740802916,"B","1",1.12215670457758,23.52824177927
14.0025260994564,"B","2",3.28819279311733,46.6060626386954
1.65887158529918,"A","1",3.06876347545882,6.98129180471804
0.991587423099219,"A","2",0.623832321591396,7.37980981543813
12.1172571961906,"B","1",4.22935740805356,39.0814172708573
12.1809842387019,"B","2",2.14106794144184,42.2343621728847
1.59556726123676,"A","1",-0.116208269458035,6.82936142696823
4.83025505534743,"A","2",0.983179460120007,16.5926121328338
11.4247057789662,"B","1",2.24708195233544,37.4192938695188
14.5776086194593,"B","2",3.74584908632513,47.9862606867024
2.94308599064729,"A","1",0.210699544055153,10.0634063775535
2.24189386323982,"A","2",0.717864774480832,10.3805452717756
8.80685452527313,"B","1",3.22336642195228,31.1364508606555
14.8890984070095,"B","2",5.09990485145788,48.7338361768227
0.939692371703789,"A","1",-0.254154667602873,5.25526169208909
0.767969642005427,"A","2",0.044998125817771,6.84312714081302
12.9297657536882,"B","1",4.19637397071515,41.0314378088516
15.1801729411367,"B","2",7.12165299417619,49.432415058728
3.64415594747349,"A","1",3.02832821991509,11.7459742739364
0.183467679580569,"A","2",-0.538766620432101,5.44032243099337
8.65805417490305,"B","1",0.5648796196529,30.7793300197673
14.0885920338128,"B","2",3.61488957194638,46.8126208811508
5.28624511845551,"A","1",0.368179765430798,15.6869882842932
1.79238626135431,"A","2",0.533884877074061,9.30172702725034
10.7612679847531,"B","1",2.40102341735612,35.8270431634074
12.9707972194917,"B","2",4.51023344653564,44.1299133267801
4.61979753530759,"A","1",0.552352355747041,14.0875140847382
2.26522831810121,"A","2",0.702871513121063,10.4365479634429
9.82585458988963,"B","1",2.11703532903082,33.5820510157351
11.829530489403,"B","2",4.01171917620566,41.3908731745673
2.85456280905835,"A","1",-0.337290666385355,9.85095074174004
6.07078379018344,"A","2",1.88598433957788,19.5698810964403
10.2642869871884,"B","1",3.82228479751354,34.6342887692521
16.2475726544662,"B","2",6.15028642328276,51.994174370719
6.03720732688371,"A","1",3.26575278565747,17.4892975845209
4.53584277087312,"A","2",1.35766518826657,15.8860226500955
11.0859898964445,"B","1",2.77875352382939,36.6063757514668
12.3963139377759,"B","2",2.83289681586691,42.7511534506622
5.55920821502239,"A","1",1.82675731533479,16.3420997160537
0.966545921244621,"A","2",-0.649493478830754,7.31971021098709
9.11077538874202,"B","1",4.00731514205675,31.8658609329808
16.6018069388581,"B","2",5.29165550091544,52.8443366532595
4.83909545245024,"A","1",2.13293992537911,14.6138290858806
4.11965001270257,"A","2",1.97841950461826,14.8871600304862
10.7393666982171,"B","1",3.59856277336943,35.7744800757211
15.7527110233236,"B","2",4.61116745696289,50.8065064559767
4.34725500225345,"A","1",1.7553346707236,13.4334120054083
-1.02170059165751,"A","2",-1.60023698959349,2.54791858002198
9.51519418112703,"B","1",2.46691254419645,32.8364660347049
10.6909697910583,"B","2",3.2183012014825,38.6583274985399
2.70942467035811,"A","1",2.8328956178504,9.50261920885946
3.20071985457636,"A","2",0.361871401721257,12.6817276509833
11.6498551614704,"B","1",4.6075654643459,37.9596523875289
12.1357808429306,"B","2",1.1583058095102,42.1258740230334
3.43149448875857,"A","1",0.383415819238556,11.2355867730206
6.78655186218438,"A","2",2.9680055298864,21.2877244692425
13.251438565278,"B","1",3.51295050840659,41.8034525566673
13.5693503411801,"B","2",4.63150647753048,45.5664408188323
2.07180525278264,"A","1",1.27468187183145,7.97233260667834
3.46835319837208,"A","2",1.00346284381824,13.324047676093
8.85196205006254,"B","1",2.41510234749021,31.2447089201501
12.69898184714,"B","2",4.19148778946325,43.4775564331359
1.8211411490091,"A","1",0.746291774968471,7.37073875762184
2.35779662323706,"A","2",1.4262468022699,10.6587118957689
9.93298112812132,"B","1",3.45879190645219,33.8391547074912
9.87959838377946,"B","2",3.90219520923092,36.7110361210707
